Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total Down,Total RRU
BDK821,JLKEBONGEDANG,Maret,TP Postpaid,10600,2622,650,67,47853,4091043,0,12
BDK486,JLSATURNUS,Maret,TP Postpaid,10600,1709,368,28,22486,2665310,0,9
BDK481,RYUJUNGBERUNG,Maret,TP Postpaid,10600,2130,687,52,34716,3323107,0,7
BDS311,PANGGILINGAN,Maret,TP Postpaid,7700,1977,457,55,23992,3027542,0,10
BDG344,UBERINDAHPERMAI,Maret,TP Postpaid,7700,2498,692,67,34387,3897570,0,11
BDK314,RMRIUNGBDG,Maret,TP Postpaid,10600,1968,970,79,44490,3070421,192,7
BDG891,SIMPANGBRAGA,Maret,TP Postpaid,10600,287046,902,46,26600,780138,2168,9
BDG888,GATOTSUBROTO,Maret,TP Postpaid,10600,2050,849,73,44935,3198441,0,11
BDG873,PSRCICADAS,Maret,TP Postpaid,10600,2888,997,68,29885,4506078,0,8
BDG869,JLSUKANAGARA,Maret,TP Postpaid,7700,1571,381,23,20747,2451194,0,6
BDK333,PERMATASARI,Maret,TP Postpaid,10600,1445,289,18,18386,2254116,19,3
BDG947,CITAMIANG,Maret,TP Postpaid,10600,2207,808,84,36121,3443529,0,11
BDK981,BANJARSARIINDAH,Maret,TP Postpaid,7700,1184,196,10,12848,1847367,0,6
BDK966,PANCATENGAHBDG,Maret,TP Postpaid,10600,1747,712,84,33847,2725802,0,10
BDK965,KEBONKANGKUNGMW,Maret,TP Postpaid,10600,2269,695,68,39703,3540266,0,10
BDK046,JLSOETTA785,Maret,TP Postpaid,10600,1289,456,25,17613,2011195,96,6
BDK016,PTPINDADBDG,Maret,TP Postpaid,7700,1777,722,58,23301,2772611,0,10
BDK765,LAPASSUKAMISKIN,Maret,TP Postpaid,7700,1863,508,30,28148,2908105,0,9
BDK440,JLMARGACINTA,Maret,TP Postpaid,10600,2018,710,50,39012,3148091,0,10
BDK033,CIKUDAPATEUHKLT,Maret,TP Postpaid,10600,1429,333,19,13149,2229634,0,9
BDK462,RIUNGTINEUNG,Maret,TP Postpaid,10600,1722,620,36,29552,2686062,0,5
BDG925,KPMARGALUYU,Maret,TP Postpaid,10600,1494,322,26,21029,2332410,0,5
BDK791,DAGOASRI,Maret,TP Postpaid,7700,2178,795,59,43277,3398282,0,5
CJR492,PALASARITENGAH,Maret,TP Postpaid,7700,1930,458,55,28305,3067098,0,11
BDK777,YANKESTELKOM,Maret,TP Postpaid,10600,1481,477,22,11018,2310769,0,8
BDK775,JLCIRANGRANGTMR,Maret,TP Postpaid,10600,1337,321,29,18086,2086089,0,8
BDK709,SAMUDERAGLASS,Maret,TP Postpaid,10600,1273,273,19,18164,1986231,0,6
BDK339,DAGOATAS,Maret,TP Postpaid,10600,1985,590,47,25811,3096072,0,10
BDK267,PSRANDIR,Maret,TP Postpaid,10600,1637,351,37,19924,2554032,0,8
BDK782,CIRANGRANGKDL,Maret,TP Postpaid,10600,2136,493,45,28611,3332749,0,10
BDG948,MARGASENANG,Maret,TP Postpaid,10600,1978,835,72,42585,3086226,0,11
BDG938,BALAIKOTABDG,Maret,TP Postpaid,10600,1586,593,33,16441,2474379,0,8
BDK929,SASAKBATU,Maret,TP Postpaid,10600,2037,467,40,29372,3178282,0,9
BDK315,CIPAMOKOLAN,Maret,TP Postpaid,10600,1863,380,26,23359,2905734,0,7
BDK504,RELOCTRSNJAKARTA,Maret,TP Postpaid,10600,1432,371,19,13465,2233894,0,9
BDK194,KEMBANGSEPATU,Maret,TP Postpaid,10600,2461,826,108,53381,3839668,0,11
BDK445,KELKEBONGEDANG,Maret,TP Postpaid,10600,2244,811,66,44930,3502165,0,9
BDG827,CICUKANG,Maret,TP Postpaid,10600,1587,538,36,28834,2475737,19,5
BDG826,TRSNANTAPANI,Maret,TP Postpaid,10600,1637,631,43,27915,2554172,46,7
BDG823,PARAKANINDAH,Maret,TP Postpaid,10600,1677,326,21,20891,2616583,0,6
BDG857,DERWATI,Maret,TP Postpaid,10600,1271,698,61,18124,1983985,38,7
BDG675,CIMUNCANGBDG,Maret,TP Postpaid,10600,1649,474,27,19723,2572895,0,8
BDG672,MERCURITIMUR,Maret,TP Postpaid,10600,1608,518,37,28080,2510094,38,8
BDK830,JLNATUNA,Maret,TP Postpaid,7700,1493,587,34,22414,2329492,0,8
BDK144,KOMPDEZINBANG,Maret,TP Postpaid,10600,1882,885,71,33503,2935628,0,8
BDG851,PERUMCIBIRU,Maret,TP Postpaid,10600,1834,557,38,25183,2808646,0,6
BDG820,SEGITIGAMAS,Maret,TP Postpaid,10600,1619,697,52,23544,2526087,0,7
BDK875,CILENGKRANGUBER,Maret,TP Postpaid,7700,1625,485,34,21397,2535449,0,9
BDK218,SUKASENANGBDG,Maret,TP Postpaid,10600,1911,622,36,24557,2981688,0,6
BDG861,GRAHABTNUNGL,Maret,TP Postpaid,10600,1623,482,28,14877,2533545,0,6
BDK072,KOSARCIJAMBE,Maret,TP Postpaid,10600,1257,247,14,14570,1961267,113,6
BDG858,TAMANSARIRY,Maret,TP Postpaid,7700,1346,258,16,13769,2100131,19,3
BDK873,BOJONGKONENGBWH,Maret,TP Postpaid,10600,1743,548,39,29550,2719561,19,9
BDG681,ASRMPUSSENIF,Maret,TP Postpaid,10600,2030,633,67,30163,3167360,0,10
BDG718,JLJUMUT,Maret,TP Postpaid,10600,1987,785,67,39154,3099738,0,10
BDK011,GOLFSELATAN,Maret,TP Postpaid,10600,1204,326,15,18334,1843784,19,6
BDK421,SENTOSAASIH,Maret,TP Postpaid,10600,2212,700,56,38997,3450676,0,9
BDK409,CISARANTENKLN,Maret,TP Postpaid,10600,1831,469,39,26704,2857333,0,10
BDG987,EASTERNHILLS,Maret,TP Postpaid,10600,1704,395,36,24917,2658711,94,8
BDK946,JLCIPOREAT,Maret,TP Postpaid,7700,1311,247,17,17688,2045522,0,6
BDK957,BINONGJATI,Maret,TP Postpaid,10600,1609,661,52,34212,2509922,0,9
BDK944,JLRANCAMEONG,Maret,TP Postpaid,10600,2301,887,82,43402,3589431,19,10
BDK941,BLOKSAFIR,Maret,TP Postpaid,10600,1630,917,105,33374,2543250,0,9
BDK844,KAWALUYAANINDAH,Maret,TP Postpaid,7700,1045,322,22,10417,1241460,0,6
BDG663,PERMATARAYA,Maret,TP Postpaid,10600,2373,960,114,49058,3702972,19,7
BDK115,VIADEG,Maret,TP Postpaid,10600,1892,490,38,18728,2951449,0,8
BDK825,CEMPAKAINDAH,Maret,TP Postpaid,10600,1829,374,44,22934,2853744,0,9
BDG859,CIKADUTRAYA,Maret,TP Postpaid,10600,1982,786,46,34200,3092467,0,10
BDG746,SUKAASIHBDG,Maret,TP Postpaid,10600,1992,516,46,31957,3108897,0,5
BDK811,JLAYANI456,Maret,TP Postpaid,10600,1873,725,49,26586,2922397,0,10
BDK174,PASARUBER,Maret,TP Postpaid,6600,1647,848,65,24191,2522661,0,9
BDK812,CIDURIANSLTN,Maret,TP Postpaid,7700,1517,631,35,24986,2366939,0,8
BDG688,RANCASAWO,Maret,TP Postpaid,10600,2027,724,44,38489,3162944,0,7
BDG687,CIPADUNG,Maret,TP Postpaid,10600,2105,526,43,32893,3223529,0,6
BDG686,RAYAGEDEBAGE,Maret,TP Postpaid,10600,2600,860,89,33882,4055953,0,12
BDG685,SEKEJATI,Maret,TP Postpaid,10600,2143,638,60,38267,3343843,0,8
BDG664,PALEDANG,Maret,TP Postpaid,6600,1533,335,20,20304,2391576,0,3
BJR044,DSNSUKARAMEBJR,Maret,TP Postpaid,10600,1413,176,12,9392,2246434,0,9
BJR028,DSNBOJONG,Maret,TP Postpaid,10600,1891,283,21,14344,3005900,0,10
BJR043,PARUNGLESUNG,Maret,TP Postpaid,10600,1366,328,19,17230,2171410,310,3
BJR075,TELKOMBANJARDMT,Maret,TP Postpaid,10600,1728,708,65,31330,2745212,0,10
BJR024,RANCAKOLE,Maret,TP Postpaid,10600,2183,369,35,21583,3468490,0,6
CMS433,KPCIMANGGUDMT,Maret,TP Postpaid,10600,1147,136,15,7720,1822937,642,6
CMS456,BOKARANGPARIRANCAHKIN,Maret,TP Postpaid,5500,1935,390,51,19788,2341350,1404,6
BJR050,MEKARSARIBJR,Maret,TP Postpaid,10600,1999,411,47,22356,3177021,0,7
CMS247,KARANGLAYUNG,Maret,TP Postpaid,10600,2024,537,60,27315,3216480,55,7
CMS261,KALANGSARI,Maret,TP Postpaid,7700,1754,234,20,11128,2787404,157,6
CMS260,BEBERCMS,Maret,TP Postpaid,10600,1778,314,33,18744,2826100,0,6
CMS258,CUKANGUNCAL,Maret,TP Postpaid,10600,1678,366,48,15691,2666818,483,12
CMS254,DSMASAWAH,Maret,TP Postpaid,10600,2312,531,65,23872,3673414,171,7
CMS248,JLMERJAN,Maret,TP Postpaid,10600,1791,565,80,30485,2845790,0,10
CMS265,DSBUDIHARJA,Maret,TP Postpaid,10600,1494,242,16,8644,2375364,1146,5
CMS259,DSKALIJATI,Maret,TP Postpaid,10600,2502,413,50,20281,3977089,382,6
CMS285,BAREGBEG,Maret,TP Postpaid,10600,1558,328,26,16948,2475323,0,9
CMS282,DSNCIPEUCANG,Maret,TP Postpaid,10600,1524,245,26,13121,2423182,157,6
CMS280,DSNCIMARGA,Maret,TP Postpaid,10600,1842,469,75,25234,2928522,379,6
CMS278,DSNPUNCAKASIH,Maret,TP Postpaid,10600,1630,347,34,19831,2590522,0,8
CMS252,KARANGKAMIRI,Maret,TP Postpaid,10600,2445,591,77,25850,3886554,888,7
CMS321,PASIRGEULIS,Maret,TP Postpaid,10600,2111,309,40,17449,3355993,71,7
CMS317,DSNCIHARERANG,Maret,TP Postpaid,10600,1946,400,44,23518,3091889,0,6
CMS338,KARANGSARICMS,Maret,TP Postpaid,10600,1663,218,17,9094,2644252,889,6
CMS334,KPBANGUNSARI,Maret,TP Postpaid,10600,1714,385,28,21166,2724457,58,6
CMS262,BLOKBENTENG,Maret,TP Postpaid,10600,1609,326,36,23093,2557801,0,9
CMS326,DESAKALER,Maret,TP Postpaid,10600,1649,324,18,17506,2621447,0,6
CMS289,DSTAMBAKREJA,Maret,TP Postpaid,10600,1581,271,27,16180,2511874,0,8
CMS257,DSSANDINGTAMA,Maret,TP Postpaid,10600,2084,710,74,28288,3311321,0,8
CMS025,PAMALAYAN,Maret,TP Postpaid,10600,1866,474,52,25302,2965184,236,6
BJR047,DSRANDEGAN,Maret,TP Postpaid,10600,1513,268,18,15985,2404239,0,5
CMS452,BOPASIRNAGARAPAMARICANDMT,Maret,TP Postpaid,10600,1734,347,43,17790,2755621,444,6
CMS246,SEMPURJAJAR,Maret,TP Postpaid,10600,2291,374,54,23037,3640375,0,6
CMS562,DSNKANDANGGAJAHDEWASARIDMT,Maret,TP Postpaid,10600,2112,598,59,31061,3356693,103,7
CMS532,COGREGMEKARBUANACMSDMT,Maret,TP Postpaid,10600,1881,248,27,12416,2988545,0,6
CMS573,PASIRTAMIANGCIHAURBEUTITBG,Maret,TP Postpaid,10600,2027,458,44,26853,3220279,125,6
PAN001,SUKARESIKSIDAMULIHDMT,Maret,TP Postpaid,10600,2022,612,46,24448,3212539,0,6
CJR442,KELCIJEDIL,Maret,TP Postpaid,10600,1796,352,36,23294,2854785,107,7
CMS476,DSNCIKOLEWETANDMT,Maret,TP Postpaid,10600,1852,629,61,35026,2942380,0,10
BJR094,BATULAWANGPATARUMANBJRTBG,Maret,TP Postpaid,10600,2345,533,74,28907,3726763,144,7
CMS483,DSNCIBULAKANCMSSTP,Maret,TP Postpaid,10600,2250,448,45,23315,3575696,260,7
CJR433,DSNAGRAK,Maret,TP Postpaid,10600,2018,528,44,33834,3207263,0,10
CJR443,STEKMALCJR,Maret,TP Postpaid,10600,1630,239,17,13815,2589664,0,8
PAN020,E_PAN020_DSNBUNGURLANGKAPLANCAR-DMT,Maret,TP Postpaid,10600,2892,457,64,24570,4597119,0,6
CMS563,JLRAYAMEDANGLAYANG-CMI,Maret,TP Postpaid,10600,1781,258,26,14057,2830089,166,6
CMS560,JLLEKBOKSIDAREJAPURWAJAYAGMT,Maret,TP Postpaid,10600,1406,202,24,11024,2233754,71,6
BJR093,JLWIRASANTANABANJARCMIMT1,Maret,TP Postpaid,10600,1779,237,19,13022,2827070,312,6
BJR092,BANTARDAWAREJASARIBJRCMI,Maret,TP Postpaid,10600,1437,94,8,5320,2283574,0,6
BJR091,CIBEREUMPASIRNAGARABANJARTBG,Maret,TP Postpaid,10600,2199,316,50,17030,3493171,63,7
CMS442,DSCIOMASDMT,Maret,TP Postpaid,10600,1407,337,27,16187,2236185,584,10
CMS497,BOTIGAHERANGRAJADESATBG,Maret,TP Postpaid,6600,2094,497,62,27334,3326848,2070,7
CMS537,E_CMS537_DSNCALINGCINGKARANGPANINGGAL-TBG,Maret,TP Postpaid,10600,2020,422,78,19651,3211267,290,7
CMS482,DSSUKAJADICIAMISDMT,Maret,TP Postpaid,10600,1879,570,57,31557,2986146,105,9
CMS519,DNKERTAJAGASUKAJAYACMSPTL,Maret,TP Postpaid,10600,1703,315,21,17276,2706134,63,6
CMS520,DSNBANTARDAWAKARYAMULYA-TBG,Maret,TP Postpaid,10600,2294,456,64,26712,3644952,0,6
CMS480,DSNKEDUNGWULUHDMT,Maret,TP Postpaid,10600,1390,437,23,23507,2209598,418,8
CMS467,BOCILEUNGSIRRANCAHTBG,Maret,TP Postpaid,6600,2222,493,56,22989,3530023,54,6
CMS496,BOWARINGINSARILANGENSARITBG,Maret,TP Postpaid,6600,98207,322,28,17278,2849525,0,6
CMS492,SINARMAWARDMT,Maret,TP Postpaid,10600,1505,293,23,13486,2391017,0,9
CMS472,KEDUNGREJODMT,Maret,TP Postpaid,10600,2091,795,59,40274,3324257,0,6
CMS470,BOGARDUJAYAPANAWANGANTBG,Maret,TP Postpaid,6600,1688,336,42,16015,2682313,1593,6
CMS468,BOSINDANGANGINLAKBOKTBG,Maret,TP Postpaid,6600,1795,344,34,17686,2852798,71,6
CMS458,BODARMACAANGCIKONENGDMT,Maret,TP Postpaid,5500,1555,202,28,10597,1881550,157,6
CMS354,RSUDCIAMIS,Maret,TP Postpaid,10600,1585,753,49,26520,2518040,0,10
CMS380,DSNCIBEUREUM,Maret,TP Postpaid,7700,1572,553,82,22185,2498175,0,9
CMS379,KPNENGLOK,Maret,TP Postpaid,10600,1990,485,49,32272,3161558,143,11
CMS451,BOSUKAHURIPPAMARICANDMT,Maret,TP Postpaid,5500,1694,231,22,12142,2049740,332,9
CMS377,DSNPASIRDADAR,Maret,TP Postpaid,7700,1380,411,32,15011,2193055,58,7
CMS375,KPPADAEMUT,Maret,TP Postpaid,10600,1675,338,28,19323,2661860,0,9
CMS428,PANTAIBARATDMT,Maret,TP Postpaid,10600,1454,423,22,11889,2310923,21,10
CMS436,KPKANANGHONJEDMT,Maret,TP Postpaid,10600,1619,486,62,17850,2573089,0,9
CMS420,BUMINUSANTARAIFT,Maret,TP Postpaid,10600,1635,363,24,7300,2598262,0,12
CMS434,DSNCICANARLANDEHTBG,Maret,TP Postpaid,10600,1539,435,41,23438,2444842,511,5
CMS464,BOJAGABAYAPANAWANGANTBG,Maret,TP Postpaid,6600,1832,420,35,21762,2911280,982,6
TSK746,DSNANTRALINA,Maret,TP Postpaid,7700,1469,326,46,13943,2334490,125,6
TSK530,DSKRNGJAYA,Maret,TP Postpaid,10600,1901,349,47,18407,3020091,171,6
CMS426,DSANGSANADMT,Maret,TP Postpaid,10600,1448,323,23,15577,2301802,181,9
CMS422,CISAGA,Maret,TP Postpaid,10600,1822,235,25,11187,2896803,274,9
CMS484,DSNBUNIRASADMT,Maret,TP Postpaid,10600,1292,301,25,17540,2053064,0,3
CMS344,RAYACIAMIS,Maret,TP Postpaid,7700,1805,553,65,26758,2868452,0,7
CMS370,DSGNCUPU,Maret,TP Postpaid,10600,1486,285,20,14830,2361506,0,8
CMS431,DSNCIWAHANGANDMT,Maret,TP Postpaid,10600,1184,452,27,20328,1881832,0,5
CMS415,PESISIRBATUKARASDMT,Maret,TP Postpaid,10600,1623,483,37,20618,2578873,657,9
CMS405,JLOTISTACMS,Maret,TP Postpaid,10600,1434,382,33,21924,2278791,24,8
CMS412,DSNRAJAPENIDMT,Maret,TP Postpaid,10600,1596,353,32,18530,2536204,0,9
CMS391,CUKANGPADUNG,Maret,TP Postpaid,10600,2085,693,89,25852,3313420,0,9
CMS388,BOJONGSARIPNGNDRN,Maret,TP Postpaid,10600,1424,258,27,16592,2262978,21,7
CMS386,KOPRUKUNBATIK,Maret,TP Postpaid,10600,1297,462,57,20063,2061154,24,8
BJR095,BINANGUNPATARUMANTBG,Maret,TP Postpaid,10600,1841,301,22,18858,2925662,0,3
CMS568,MAPARAHPANJALUCMSTBG,Maret,TP Postpaid,10600,2119,426,55,24244,3368055,404,6
CMS569,CICADASGARDUJAYAPANAWANGANTBG,Maret,TP Postpaid,10600,1604,389,48,18429,2549315,851,9
CMS454,BOGIRIMUKTICISAGADMT,Maret,TP Postpaid,10600,1935,317,53,18014,3075045,430,9
CMS365,KUBANGSARI,Maret,TP Postpaid,7700,1627,295,23,17659,2586088,157,9
CMS363,JLPERINTISSIDAHARJA,Maret,TP Postpaid,6600,1805,356,36,20449,2868626,470,9
CMS359,DSNBANGUNSIRNA,Maret,TP Postpaid,10600,1597,350,20,20274,2537905,0,6
CMS367,IMBANAGARARAYA,Maret,TP Postpaid,10600,1439,429,34,22409,2286132,76,10
CMS418,DSCIAKARTBG,Maret,TP Postpaid,10600,1948,345,50,27491,3096338,419,10
CMS352,JLDRCIPTOCMS,Maret,TP Postpaid,10600,1313,287,17,15769,2086580,0,6
CMS350,PEMKABCIAMIS,Maret,TP Postpaid,10600,1273,403,23,13651,2023013,0,8
CMS403,KELCISAGA,Maret,TP Postpaid,7700,1176,320,25,17843,1868864,310,8
CMS401,DSKAMURANG,Maret,TP Postpaid,10600,2076,529,45,28637,3298052,657,9
CMS383,JLMOCHHATTACMS,Maret,TP Postpaid,10600,1821,492,30,27060,2893068,0,11
CMS406,DSNPURWASARI,Maret,TP Postpaid,10600,1514,508,43,30508,2406036,0,7
CMS416,DSNKERETEK,Maret,TP Postpaid,10600,1475,436,46,25844,2343899,105,9
CMS351,PASARMANIS,Maret,TP Postpaid,7700,1659,657,29,23312,2636433,0,9
CJR726,CISEUREUHSINARLAUTCJRDMT,Maret,TP Postpaid,10600,1609,197,34,9680,2464238,6359,6
CJR701,GIRIASIHCISARANTENCJRTBG,Maret,TP Postpaid,10600,40050,483,75,22214,3619605,3966,7
CJR717,BINONGSARIMULYASARICJRDMT,Maret,TP Postpaid,10600,1660,358,75,19065,2637927,5135,7
CJR732,CIGURIANGSUKAMANAHTBG,Maret,TP Postpaid,10600,1679,286,23,19891,2668630,0,6
BDK711,KOMPCITYSQUARE,Maret,TP Postpaid,10600,2186,869,98,38383,3411450,0,10
CRB688,KEBONTURI,Maret,TP Postpaid,10600,1839,499,32,25374,2869051,0,9
CMS209,BATUMALANG,Maret,TP Postpaid,10600,2120,212,30,11813,3368961,202,6
CMS240,DSSINGAPARNA,Maret,TP Postpaid,10600,1315,234,17,11786,2089759,166,3
CMS204,KRGKAMULYAN,Maret,TP Postpaid,6600,1332,205,23,8368,2116425,55,6
CMS242,GOLAT,Maret,TP Postpaid,10600,1390,255,23,11260,2208645,166,8
CMS243,PAJAGANCMS,Maret,TP Postpaid,10600,2062,472,51,28956,3277504,905,7
CMS212,NUSAWIRU,Maret,TP Postpaid,10600,2075,497,34,25754,3296987,0,9
CMS213,RYPGANDARAN,Maret,TP Postpaid,10600,2279,737,57,39316,3622115,0,12
CMS207,DSKALIWON,Maret,TP Postpaid,10600,1782,398,28,19979,2831726,180,9
CMS206,PANTAITIMUR,Maret,TP Postpaid,10600,1883,486,34,17341,2992678,0,11
CMS217,BUNISINGA,Maret,TP Postpaid,10600,1522,388,39,19726,2417621,168,9
CMS215,GREENCANYON,Maret,TP Postpaid,10600,1476,252,16,14990,2344550,841,10
CJR729,GIRIMULYACIBEBERCJRTBG,Maret,TP Postpaid,10600,2110,357,40,25355,3353530,0,7
CMS237,SIRNASARICMS,Maret,TP Postpaid,10600,1894,252,34,14440,3011000,0,9
CMS234,MULYASARICMS,Maret,TP Postpaid,10600,1801,254,19,13905,2862699,470,6
CMS222,DSCIMANUK,Maret,TP Postpaid,10600,1780,328,41,13969,2827928,1310,6
CMS223,RANGKAPSARI,Maret,TP Postpaid,10600,1811,475,53,21401,2878623,0,9
CJR695,KPKARAYAMEKARDSGIRIJAYA-DMT,Maret,TP Postpaid,10600,2160,502,119,19772,3432560,1745,6
CJR639,BOCIWALENSUKARESMICMI,Maret,TP Postpaid,6600,1473,163,22,10136,2341404,485,6
CJR708,E_CJR708_JLPELABUHANJAYANTIDSCIDAMAR-DMT,Maret,TP Postpaid,10600,1899,415,33,22574,3017150,4247,7
CJR667,KPKRGTENGAHTANGGEUNG-PTL,Maret,TP Postpaid,10600,1909,151,25,8024,3033471,66,7
CJR654,KPKEBONKALAPAPST,Maret,TP Postpaid,10600,1603,610,36,25219,2548726,0,5
CJR683,KEBONPEUTEUYGEKBRONG,Maret,TP Postpaid,10600,2074,459,63,23797,3295860,252,7
CJR692,SUKALUYUMUNJUL,Maret,TP Postpaid,10600,1752,196,18,13483,2783384,0,6
CJR693,KPSIMPSAWOSINDANGSARICMIMT1,Maret,TP Postpaid,10600,2236,275,39,15601,3553369,0,7
CJR644,KEBONGEDEBABAKANSARICJRCMI,Maret,TP Postpaid,10600,1602,185,18,11453,2545532,0,6
CJR707,KPCIHIDEUNGCISALAK-TBG,Maret,TP Postpaid,10600,1488,181,24,6764,2363732,2224,6
CJR696,JLDESASALAGEDANGPAGELARAN-DMT,Maret,TP Postpaid,10600,2266,536,82,22858,3600709,1577,7
CJR718,PASIRAWITALINANGGALAMEKARCMI,Maret,TP Postpaid,10600,1639,201,15,12617,2603522,607,6
CJR724,KPPASIRIPISSUKAMULYACJRPTL,Maret,TP Postpaid,10600,1370,103,11,6412,2177656,108,6
CJR705,KPBABAKANCIHAUR-PST,Maret,TP Postpaid,10600,2178,530,33,30048,3462103,0,6
CJR735,SINARALAMWANASARIPTL,Maret,TP Postpaid,10600,1677,245,40,11655,2665531,3642,6
CJR427,KPKEDUNGHILIR,Maret,TP Postpaid,10600,1443,273,26,17300,2294141,0,5
CJR413,DSTELAGA,Maret,TP Postpaid,10600,2311,313,34,19171,3672747,108,8
CJR431,PASIRPEUSING,Maret,TP Postpaid,10600,1512,209,22,9765,2402428,0,6
CJR407,PASIRSEMBUNG,Maret,TP Postpaid,10600,1761,336,28,21730,2798497,0,9
CJR570,WISMACOLIBHA,Maret,TP Postpaid,7700,1796,393,39,17238,2854149,0,9
CJR584,PASIRHAYAMTBG,Maret,TP Postpaid,10600,1465,440,27,32505,2327625,0,6
CJR586,PANEMBONGGIRANGDMTMW,Maret,TP Postpaid,10600,2074,769,60,41335,3294699,70,7
CJR590,KPCARINGINDMT,Maret,TP Postpaid,10600,1388,264,21,18390,2206309,36,9
CJR603,BOCIANDAMMANDEDMT,Maret,TP Postpaid,5500,1689,220,24,12527,2043690,0,6
CJR424,GGRBINTANG,Maret,TP Postpaid,10600,1917,313,47,15440,3046646,0,11
CJR422,KPRWBANGO,Maret,TP Postpaid,10600,1359,264,24,15741,2160349,0,8
CJR415,KPTUGULIO,Maret,TP Postpaid,10600,1806,334,35,26896,2871281,0,7
CJR416,JLKAMPUNGTUGU,Maret,TP Postpaid,10600,1790,315,24,19369,2844408,0,6
CJR417,TAPALKUDA,Maret,TP Postpaid,10600,1788,368,41,22429,2841230,0,13
CJR418,TUNGTURUNAN,Maret,TP Postpaid,10600,2219,582,63,31990,3525844,0,8
CMS311,SIDAMULYACMS,Maret,TP Postpaid,10600,1706,335,23,15914,2711442,470,5
CMS191,WAHIDHASYIM,Maret,TP Postpaid,10600,1979,566,35,24219,3145492,0,9
CMS195,PANTAIBARAT,Maret,TP Postpaid,10600,1176,510,40,23805,2800038,0,10
CMS304,KPPARAPAT,Maret,TP Postpaid,10600,1188,416,47,20879,1887585,31,8
CMS313,DSCIHARALANG,Maret,TP Postpaid,10600,1559,237,32,10853,2478152,103,8
CMS197,CIPARANTI,Maret,TP Postpaid,10600,1274,236,25,14365,2024349,799,6
CMS308,SINDANGKASIH,Maret,TP Postpaid,10600,1584,319,21,17260,2518135,0,7
CMS307,LINGKERTAHAYU,Maret,TP Postpaid,7700,1172,184,11,11284,1862507,0,5
CMS290,MSJALISHLAH,Maret,TP Postpaid,10600,1907,564,45,34475,3029435,0,11
CMS305,CIANDA,Maret,TP Postpaid,10600,1380,266,25,14286,2193945,125,6
CMS303,KIDANGPANANJUNG,Maret,TP Postpaid,10600,2286,595,57,22037,3633017,192,12
CMS301,DSNBITUNGHILIR,Maret,TP Postpaid,10600,1652,175,13,10840,2624260,0,9
CMS315,DSINDRAGIRI,Maret,TP Postpaid,10600,1757,543,66,27000,2792569,1656,10
CJR476,KPPANONGAN,Maret,TP Postpaid,10600,55187,114,16,6713,2017785,22,9
CJR429,JLAMALIA,Maret,TP Postpaid,10600,2229,758,59,39784,3543070,0,9
CJR462,DSPADALUYU,Maret,TP Postpaid,10600,1876,305,42,16996,2981092,5121,7
CJR455,PASIRKUDA,Maret,TP Postpaid,10600,1686,294,40,17023,2679039,0,9
CJR477,SAWAHGEDE,Maret,TP Postpaid,10600,2242,645,62,43481,3562093,0,7
CJR480,KAMPUNGPARI,Maret,TP Postpaid,10600,1550,154,16,8183,2461942,5206,6
CMS201,PAJATEN,Maret,TP Postpaid,10600,1823,491,48,21518,2897296,143,9
CMS199,CISONTROLCMS,Maret,TP Postpaid,6600,2136,499,84,23994,3395723,0,10
CMS198,BOJONGGEDANG,Maret,TP Postpaid,6600,2259,440,56,19857,3589188,0,7
CJR394,KPPASKO,Maret,TP Postpaid,10600,1295,206,19,13596,2057991,38,9
CJR037,PTPSUKARAME,Maret,TP Postpaid,10600,1841,297,70,17208,2925360,0,7
CJR547,BBKNCISARUA,Maret,TP Postpaid,7700,2021,524,50,31487,3210998,1684,9
CJR569,LEBAKPASAR,Maret,TP Postpaid,7700,1273,186,20,13880,2023013,0,3
CJR600,MANDIRIKITRICIBODASPST,Maret,TP Postpaid,7700,1508,385,23,13733,2396723,866,10
CJR656,MEKARGALIHDMT,Maret,TP Postpaid,10600,1668,325,29,18603,2651085,638,7
CJR648,KPBOJONGPETIRSTP,Maret,TP Postpaid,10600,1656,271,22,16350,2630363,131,6
CJR635,BOSALAMNUNGGALCIBEBERTBG,Maret,TP Postpaid,5500,1573,209,17,12006,1903330,112,7
CJR637,BOMANDEMANDEDMT,Maret,TP Postpaid,5500,1984,274,36,16759,3153040,638,6
CJR659,BOMEKARMUKTICIBINONGTBG,Maret,TP Postpaid,6600,1808,325,48,15243,2873331,1313,6
CJR645,BOBOJONGKASOAGRABINTATBG,Maret,TP Postpaid,6600,1412,265,56,12674,2162664,9636,6
CJR581,SIPONCIRANJANGCMI,Maret,TP Postpaid,10600,1742,379,29,21167,2768080,0,6
CMS297,CIAMISKOTA,Maret,TP Postpaid,10600,1836,694,46,27470,2917844,0,9
CJR552,KPPADARINCANG,Maret,TP Postpaid,10600,1322,221,21,16373,2100882,0,6
CJR559,RAYACIPANAS170,Maret,TP Postpaid,10600,1797,560,42,27324,2855739,0,8
CJR561,DSSIRNAGALIHCJR,Maret,TP Postpaid,7700,1630,373,30,25865,2590347,0,10
CJR511,KALAPANUNGGAL,Maret,TP Postpaid,10600,1690,158,23,11215,2685062,783,9
CJR513,PASIRNANGKA,Maret,TP Postpaid,10600,2235,557,37,21650,3551096,0,12
